Document,Tokens,Type
http_^^www.cs.washington.edu^homes^speed^,erik selberg new improved home page names erik speed cswashingtonedu academic speed almost live fishcam address lara lewis memorial happy link people sport food amp drink culture mary kaye office friend family fish disc drive ultimate pasty powered uring machine mountain biking spud softball skiing utah raquetball pro college inn pub wedgwood ale house diet dr pepper salt lake roasting company bean amp bagel speed racer star war tiny toon pinky amp brain phantom babylon comic uw erik,1
http_^^www.cs.washington.edu^homes^sungeun^,home page sungeun choi welcome home page sung eun choi school life primary research interest compiling parallel programming language involved zpl compiler project university washington lately spending time thinking optimized communication generation using zpl architechtureindependent communication library ironman addition experimenting simulating data parallel program superscalar processor goal work improve node performance coming generation parallel machine also seen hanging chaos router group bit work simulator including graphical front end visualization experience currently implementing another router simulator zpl finally also little bit astronomy quarter taing cse enjoy watching movie mostly comfort home like eat oh yeah vegetarian since junior year college drink dinner would without good wine result must exercise quite bit play two soccer team cousin scrub corec division cooper corec division last season scrub came second place b cooper division b unfortunately recently sacrified left knee game wo nt playing soccer taking usual step aerobics class instead may find ima trying swim weight training class like good people world try read book take bit shakespeare watch public television listen classical music life sungeun choi sungeun cswashingtonedu department computer science amp engineering university washington box seattle wa usa,1
http_^^www.cs.washington.edu^homes^thu^,thu duc nguyen thu duc nguyen department computer science amp engineering university washington box seattle wa thu cswashingtonedu work world research interest include operating system distributed parallel system networking security currently help advisor john zahorjan building system support running soft realtime application eg visualization partially idle workstation recently completed study runtime measurement application characteristic used runtime system minimize application execution time uniprogrammed multiprocessor environment well system scheduler make good global scheduling decision multiprogrammed multiprocessor environment cv publication fun world vietnamese resource net cycling playground,1
http_^^www.cs.washington.edu^homes^tian^,tian homepage web browser rusty yellow turkey frame even part html standard click nonframes homepage,1
http_^^www.cs.washington.edu^homes^tiwary^,ashutosh tiwary ashutosh tiwary tiwary cswashingtonedu department computer science amp engineering university washington box seattle wa usa mostlyfulltime fourth year graduate student work area single address space operating system opal persistent object system object oriented database application workload measurement operating system support database past worked cad infrastructure user interface distributed object system spare time work computer science group research technology organization boeing computer service oopsla workshop building large distributed software system using object oopsla workshop object large distributed persistent software system project opal working distribution opal opal operating system project address issue opportunity involved creating single global address space across multiple user machine jeff chase primary architect opal hank levy advisor working closely opal also advisor application workload measurement also work measuring characterizing behavior persistent object application general technique see paper work area distributed object system worked several distributed object system professional career experience wa basis oopsla workshop building large distributed software system using object coorganized follow oopsla workshop object large distrbuted persistent software system publication using virtual address object reference jchase hlevy tiwary proc nd international workshop object orientation operating system september exception handling parallel distributed environment tiwary h levy ecoop workshop exception handling july building large distributed system using object tiwary rk raj ds lea cs bosch addendum proceeding oopsla oops messenger v october evaluation oo system application benchmark tiwary vr narasayya hm levy oopsla workshop object database behavior benchmark performance october,1
http_^^www.cs.washington.edu^homes^tlau^,tessa lau tessa lau another dead end information superhighway secondyear graduate student computer science university washington research interest include mix ai ui sort webrelated goody currently working clio system searching browsing one personal web history available yet currently seeking gainful employment resume online curious kitty honor sharing apartment gambit siamese mix cat great information found picture page find apparently also really interested scotland class still working quals quarter taking last two eight class fulfill breadth requirement cse digital system cse ai cse q ai seminar linux game everybody play game maintain linux game tome committed advancement linux pretty cool gaming platform also first attempt java programming simple maze applet see also java linux sleeping known frequent seattle area bookstore also knit crochet copyright c tlau cswashingtonedu,1
http_^^www.cs.washington.edu^homes^tompa^,martin tompa martin tompa department computer science engineering university washington box seattle wa phone receptionist fax lecture note article computing trajectory thelma amp louise k recent holiday moon k pearl among wash oyster collaborative surrealistic art electronic prophecy art building across pierce lane carol martin photographer photo courtesy uw health science center educational resource provide many image university washington martin tompa finger tompa cswashingtonedu,1
http_^^www.cs.washington.edu^homes^tracyk^,tracy kimbrel held prisoner tracy kimbrel held prisoner tracy kimbrel ha held prisoner university washington since without charge trial wa moved six year another seattle area prison inmate forced manufacture airplane escaped institution wa recaptured returned university washington help end plight rescue imprisonment list thing ha done curriculum vitae imprisoned detail statement promise history goal free captor department computer science amp engineering university washington box seattle wa usa tracyk cswashingtonedu captor force tracedriven comparison algorithm parallel prefetching caching tracy kimbrel andrew tomkins r hugo patterson brian bershad pei cao edward w felten garth gibson anna r karlin kai li appear acm sigopsusenix association symposium operating system design implemenation nearoptimal parallel prefetching caching tracy kimbrel anna r karlin appear ieee symposium foundation computer science longer version integrated parallel prefetching caching twopage extended abstract tracy kimbrel pei cao edward w felten anna r karlin kai li proceeding acm sigmetrics conference measurement modeling computer system probabilistic algorithm verifying matrix product using n squared time base log n random bit tracy kimbrel rakesh kumar sinha information processing letter,1
http_^^www.cs.washington.edu^homes^travis^,travis craig home page travis craig travis cswashingtonedu computer science amp engineering department university washington fr seattle wa usa research interest mechanism predictability realtime system cache restoration queuing spin lock arctic submarine current course taking quarter cse dissertation working realtime system time consuming side project working halftime esca corporation helping keep volvo ess running press latest motor pool status understand computer science travis craig last modified oct,1
http_^^www.cs.washington.edu^homes^tullsen^,dean tullsen home page dean tullsen biographical information research interest bibliography home page download resume hobby,1
http_^^www.cs.washington.edu^homes^vanhilst^,michael vanhilst michael vanhilst vanhilst cswashingtonedu mvh cfaharvardedu personal research computer science amp engineering department university washington box seattle wa usa click send email message mike vanhilst personal mike starting th year graduate student university washington hopefully little luck finished around end winter quarter immediately prior coming udub mike worked contractor ibm research wrote motif widget user unterface ibms data explorer mike got start programmer fixing maintaining computer hardware smithsonian astrophysical observatory part smithsonian located within harvard learning debug software wa way mike could convince programmer hardware really wa working correctly mike stayed smithsonian year time wrote program called saoimage used lot astronomer look image saoimage part gnu distribution mike would like thank bill wyatt eric mandel joe schwarz doug mink starting guiding continuing project mention countless others contributed mike took year work group seismologist paris france data acquisition calibration analysis truly wonderful time paris met wife luz angela french language class alliance francaise luz angela come paris year native colombia south america summer mike wrote front end let student browse university time schedule data base uwin fun working talented staff href http wwwwashingtoneducacdocsguideindexhtml gt computing communication lt gt folk brought lt href http pine special thanks bill shirey design tracy stenvik wrote uwin screen library uw machine run uwin working time schedule mike also taught beginning programming uw extension motivated group microsoft product support sacrificed summer learn c recently mike ha presented paper international symposium object technology advanced software isotas acm conference object oriented programming system language application oopsla acm sigsoft symposium foundation software engineering fse also presented poster oopsla made presentation subjectivity workshop oopsla oopsla participated doctoral symposium oopsla participated demo uist thanks steve earlier life mike earned b mcp degree architecture wooden kind city planning mit worked community development director city grinnell iowa thing work different skill visual design problem solving continue value still get talk chris alexander seattle mike ha active student chapter washington software association improving tie student large small software company area enjoys hiking crosscountry skiing sailing kayaking also enjoys swimming lake bronson recently mike free time ha taken marco harold sebastien van hilst wa born may mike post picture soon locates another photo scanner visit since november michael vanhilst last modified friday november,1
http_^^www.cs.washington.edu^homes^vass^,hello vassily long live may day hello start really web person best link come thus far http wwwcswashingtoneduhomesvassvery useful document also shortest write,1
http_^^www.cs.washington.edu^homes^virgil^,virgil bourassa home page uw virgil evan bourassa virgil e bourassa virgil cswashingtonedu phd student department computer science engineering university washington seattle washington research interest include computer operating system architecture joined boeing work scientist computer science organization information amp support service division bellevue washington received b electrical engineering arizona state university tempe arizona electrical engineering university washington seattle washington computer science engineering university washington access working interest expertise resume patent amp invention publication presentation professional history education achievement recommendation letter status occasional update last modified virgil bourassa virgil cswashingtonedu,1
http_^^www.cs.washington.edu^homes^vivek^,vivek ratan home page vivek ratan particular graduate student computer science department university washington currently academic leave uw working research scientist bellcore morristown nj researchwork bellcore interested distributed computing issue distributed oo system applicationsystem development high availability currently work distributed system group bellcore high availability distributed software system simply highly available system one continues run presence failure group developing toolset anatidae provides high availability mechanism distributed application adhere corba standard also looked active replication scheme high availability dce application recent effort ha focussed enhancing availability fault tolerance cell directory service cd dce detail project found also interested high availability issue web integration distributed oo technology web server uw university washington worked murphy project software safety methodology software safety group headed dr nancy leveson detail safety research uw found uw safety page much work involved looking automatic fault tree generation requirement specification written rsml well working rsml language simulator publication list recent publication found personal information wa born brought india u last eight year undergraduate attended angelo state university san angelo tx wesleyan university middletown ct received ba physic math computer science right came university washington seattle puruse graduate study computer science like play tennis whenever squash lesser extent racquetball suffice ca nt ardently folow game cricket participating ultra cricket playbyemail cricket simulation game many year also follow exploit supersonics mariner cowboy last year half taken keen interest learning ballroom dancing waltz foxtrot chacha rhumba tango swing west coast please occasional dabbles mambo nynj area ha best place learning dancing seattle center used bigband session every saturday uw wa involved model united nation mun chapter model united nation mun international educational organization simulates working un conference held throughout year current topic restructuring reforming part un like security council ecosoc imf world bank rapid population growth nuclear proliferation etc home page mun chapter uw interest reading poetry mirza ghalib th century indian poet also interested english literature especially romantic victorian period web link obligatory collection web site tend visit often department computer science amp engineering box university washington seattle wa usa vivek cswashingtonedu last modified oct,1
http_^^www.cs.washington.edu^homes^voelker^,geoff li l pie sky graduate student university washington seattle master thesis wireless mobile computing designing building system called mobisaic currently avoiding settling thesis topic chateau guggenheim annex university washington seattle washington looking emacs window nt window geoff voelker voelker cswashingtonedu,1
http_^^www.cs.washington.edu^homes^waynew^,home wayne home computer science amp engineering department university washington box seattle wa usa waynew cswashingtonedu c stuff currently looking memory system performance particular different memory system organization investigated work done jeanloup baer also looking interpreter others dennis ted geoff alec right thing little rocky actually early version paper thing keep jumping dec alpha interesting place go fishing nt list cool site however list people list people well yet testing test wayne wong waynew cswashingtonedu,1
http_^^www.cs.washington.edu^homes^wchan^,william chan home page william chan home page spend time hell spare time hang heaven wchan cswashingtonedu,1
http_^^www.cs.washington.edu^homes^weld^weld.html,daniel weld daniel weld associate professor computer science engineering university washington received bachelor degree computer science biochemistry yale university landed phd mit artificial intelligence lab received presidential young investigator award office naval research young investigator award weld advisory board journal ai research wa guest editor computational intelligence edited aaai report role intelligent system national information infrastructure coprogram chair aaai weld ha published two book scad technical paper personal data reach office sieg hall phone work fax home mail dept computer science engineering box university washington seattle wa research interest weld current research interest artificial intelligence specifically software agent planning one example weld group support ucpop planner used almost one hundred site worldwide many weld paper available electronically current favorite representing sensing action middle ground revisited kr nov planning gather information aaai august planningbased control software agent aips may scalable comparisonshopping agent worldwide web january softbotbased interface internet cacm july introduction leastcommitment planning ai magazine winter select exhaustive list recreation absent office weld found cafe allegro stormy mountain climbing past enjoyed traveling world likely found playing twin boy adam galen invited visit gallery pacific northwest desert wilderness photograph see also illustrated story morocco weld cswashingtonedu,1
http_^^www.cs.washington.edu^homes^wendy^,wendy belluomini wendy belluomini wendy cswashingtonedu graduated master c currently working phd univ utah new web page,1
http_^^www.cs.washington.edu^homes^whsieh^,wilson hsieh wilson c hsieh postdoc department computer science amp engineering university washington seattle wa member spin project received phd department electrical engineering computer science school engineering mit worked laboratory computer science advisor frans kaashoek bill weihl research ha compilation parallel system research interest lie interaction among compiler programming language runtime operating system architecture selected publication selected link personal interest wilson c hsieh department computer science engineering university washington box seattle wa office sieg moved phone number ha changed voice fax whsieh cswashingtonedu pgp public key october,1
http_^^www.cs.washington.edu^homes^wolman^,alec wolman home page alec wolman wolman cswashingtonedu work computer science amp engineering department university washington box seattle wa home nw th st seattle wa currently graduate student computer science department university washington office room chateau gradual school worked digital equipment corp cambridge research lab research interest include operating system networking architecture current recent project scalable networking performance etch binary instrumentation optimization win executables rocky interpreter performance online paper x firewall application relay treese wolman summer usenix latency analysis tcp atm network wolman voelker thekkath winter usenix structure performance interpreter romer lee voelker wolman wong baer bershad levy appear asplos vii hungry otter pop jim fix ha strange idea nervous habit nt really play guitar wolman link wolman hall wolman disease wolmanized pressure treated lumber wolman cswashingtonedu aug,1
http_^^www.cs.washington.edu^homes^xqin^,xiaohan qin xiaohan qin xqin cswashingtonedu computer science amp engineering department university washington box seattle wa office sieg phone fax th year graduate student working jeanloup baer research interest include computer architecture parallel distributed system performance evaluation method modeling simulation short term goal get school soon possible paper performance evaluation clusterbased architecture qin baer submitted conference use performance explicit communication primitive cachecoherent multiprocessor system qin baer appear proceeding hpca comparative study conservative optimistic tracedriven simulation qin baer award paper simulation symposium page optimistic tracedriven simulation qin baer tech report dept computer science engineering univ washington parallel tracedriven simulator implementation performance qin baer proceeding international conference parallel processing page mingraph tool monitoring visualizing minbased multiprocessor performance zhang nalluri qin journal parallel distributed computing june page performance prediction evaluation parallel processing numa multiprocessor zhang qin ieee trans software engineering oct page interesting stuff photo china reading chinese search engine,1
http_^^www.cs.washington.edu^homes^yasushi^,yasushi saito yasushi saito ºøæ£ì÷¤µ¤¤¤è¤¦¤ä¤¤· second year graduate student department computer science engineering university washington seattle wa currently working brian bershad spin project see address pgp key personal info meta link metacrawler yahoo cse desktop reference rfc index alta vista lycos archie tech rep index research link spin internal documentation modula info cse time schedule surveying hot operating system transaction service la spin aka qual project sightseeing japanese link random info javascript apprentice page using linux connect c ppp gateway japanized perl patch touch type trainer dvorak lesson text yasushi cswashingtonedu want finger talk try canvascswashingtonedu desktop box,1
http_^^www.cs.washington.edu^homes^zamir^,oren zamir home page oren zamir home page department computer science engineering university washington box seattle wa office chateau zamir cswashingtonedu home th ave ne apt seattle wa zamir cswashingtonedu israeli graduate student department computer science engineering university washington undergraduate degree physic mathematics hebrew university jerusalem israel interest field artificial intelligence software engineering currently working online clustering algorithm internet document retrieval basic idea help user internet search resulting hundred document work done part metacrawler parallel web search service along oren etzioni erik selberg resume available picture thing like diving sinai jeep touring skiing picture last rafting trip interesting link,1
http_^^www.cs.washington.edu^people^faculty^baer.html,title jeanloup baer professor adjunct professor electrical engineering received diplome dingénieur electrical enginering doctorat e cycle computer science université de grenoble france phd ucla prior joining university washington wa research engineer laboratoire de calcul université de grenoble member digital technology group ucla present interest parallel distributed processing computer system architecture author coauthor paper area author textbook computer system architecture computer science press professor baer ha served ieee computer science distinguished visitor wa acm national lecturer guggenheim fellow ieee fellow editor journal parallel distributed computing journal computer language ha served program chairman international conference parallel processing coprogram chairman th international symposium computer architecture general cochairman th international symposium computer architecture currently chair acm sigarch eighteen phd student completed dissertation professor baer direction twelve work industry research laboratory six academia although ha usa year dr baer ha difficulty retaining french accent course cse cse g recent research project look computer architecture page project amwas involved cache coherence protocol cluster architecture improved protocol single bus system use performance software primitive cluster appear hpca prefetching uniprocessors via hardware see also ieee tc may comparison nonblocking cache see also asplosv prefetching multiprocessor cf isca impact speculative execution icaches see dennis lee home page isca parallel tracedriven simulation conservative approach see also icpp optimistic approach comparison see also distributed simulation,1
http_^^www.cs.washington.edu^people^faculty^chambers.html,craig chamber craig chamber assistant professor joined faculty received sb degree computer science mit phd computer science stanford chamber research interest lie design implementation advanced programming system incorporating expressive programming language efficient implementation supportive programming environment currently investigating objectoriented language lead cecil vortex project cecil purely objectoriented language serving vehicle investigating multimethods static typing module feature vortex optimizing compiler system objectoriented language incorporating intra interprocedural static analysis profileguided optimization frontends cecil c modula java previously chamber wa member self project chamber also member spin project spin extensible operating system microkernel support dynamic adaptation system interface implementation direct application control still maintaining system integrity isolating application spin utilizes dialect modula language pointersafe kernel extension language spin also relies dynamic compilation achieve high performance despite finegrained extensibility uw click information undergraduate graduatelevel research project area contact information prof craig chamber department computer science engineering university washington box seattle wa fax chamber cswashingtonedu mail requiring street address use sieg hall room last updated april chamber cswashingtonedu,1
http_^^www.cs.washington.edu^people^faculty^ebeling.html,carl ebeling home page carl ebeling department computer science engineering university washington seattle washington voice fax email ebeling cswashingtonedu office sieg hall room carl ebeling associate professor ha bs physic wheaton college ms computer science southern illinois university phd computer science carnegiemellon university joined uw carl ebeling research interest fall two category vlsi architecture computeraided design digital system ha worked number vlsi project including hitech chess machine apex graphic chip drawing spline curve surface triptych fieldprogrammable gate array currently involved chaos project building multicomputer routing network cad interest focus method optimizing performance circuit using levelsensitive latch placement routing algorithm fpgas particularly triptych teaching spring cse advanced logic design office hour monday thursday travel april fccm napa may ibm burlington chicago june dac la vega research project northwest laboratory integrated system chaos router project triptych new highdensity fpga architecture publication journal article conference workshop paper graduate student soha hassoun neil mckenzie darren cronquist paul franklin amara gallery elan gallery ebeling cswashingtonedu,1
http_^^www.cs.washington.edu^people^faculty^hanks.html,steve hank university washington department computer science amp engineering steve hank associate professor box university washington seattle wa leave personal information research project probabilistic planning utility model probabilistic temporal reasoning medical application planning testbeds empirical evaluation agent automated travel assistant recent paper oren etzioni steve hank tao jiang richard karp omid madani orli waarts optimal information gathering internet time cost constraint appear focs mike williamson steve hank flaw selection strategy valuedirected planning proceeding aips steve hank david madigan jonathan gavrin probabilistic temporal reasoning endogenous change proceeding uai craig boutilier tom dean steve hank planning uncertainty structural assumption computational leverage proceeding european planning workshop nick kushmerick steve hank dan weld algorithm probabilistic planning tr version paper appearing ai journal vol denise draper steve hank localized partial evaluation belief network proceeding uai denise draper steve hank dan weld probabilistic planning information gathering contingent execution proceeding aips mike williamson steve hank optimal planning goaldirected utility model proceeding aips steve hank martha pollack paul cohen benchmark testbeds controlled experimentation amp design agent architecture ai magazine serious link home page cse spring uncertainty ai conference information uncertainty ai page uw ai group page link seattle restaurant seattle symphony schedule seattle wine opera schedule server edita gruberova fan page photo carlo maria giulini discography yma sumac information tennis news hank cswashingtonedu last update,1
http_^^www.cs.washington.edu^people^faculty^holden.html,title alistair holden professor professor electrical engineering originated highland scotland received bsc degree university glasgow spent two year british broadcasting corporation engineering division graduate apprentice wa spent research division spent year yale edison fellowship got eng degree phd degree university washington dissertation learning artificial intelligence interest ai began taking course colin cherry imperial college london bbc one initiated computer science program uw time group faculty mostly math ee department formed group within graduate school currently working new application ai knowledge based system verification expert system integrated symbolicneural net methodology speech understanding computeraided design,1
http_^^www.cs.washington.edu^people^faculty^karp.html,dick karp richard karp professor computer science amp engineering adjunct professor molecular biotechnology university washington karp cswashingtonedu award membership national medal science babbage prize uc berkeley university professor acm fellow acm turing award member national academy science member national academy engineering fellow american academy art science fellow american association advancement science distinguished teaching award uc berkeley academic senate class chair uc berkeley lanchester prize operation research society america institute management science fulkerson prize american mathematical society mathematical programming society john von neumann theory prize operation research society america institute management science faculty research lecturer uc berkeley hermann weyl lecturer institute advanced study john von neumann lecturer society industrial applied mathematics miller research professor uc berkeley honorary doctorate georgetown university university massachusetts technion university pennsylvania member national advisory board computer professional social responsibility present member board governor weizmann institute science present member board trustee international computer science institute present selected publication combinatorics complexity randomness turing award lecture communication acm vol pp constructing perfect matching random nc e upfal wigderson combinatorica vol pp probabilistic analysis partitioning algorithm travelingsalesman problem plane mathematics operation research vol pp theoretical improvement algorithmic efficiency network flow problem j edmonds journal acm vol pp reducibility among combinatorial problem complexity computer computation plenum press travelingsalesman problem minimum spanning tree part ii held mathematical programming vol pp karp cswashingtonedu,1
http_^^www.cs.washington.edu^people^faculty^lazowska^,ed lazowska half century exponential progress information technology university washington annual faculty lecture vice president gore speech eniac th anniversary celebration congress talk like george jetson support policy appropriate fred flintstone university california berkeley invents chinese cooking nathan myhrvold join ed lazowska uw cse faculty trip memory lane ed lazowska ed lazowska professor chair department computer science amp engineering university washington lazowska received ab brown university ha university washington since receiving phd university toronto research concern computer system computer system performance recent specific topic included parallel discreteevent simulation scheduling policy multiprocessor kernel structure support highperformance parallel computing programming system network multiprocessor effective program performance monitoring tool parallel system interaction architecture operating system design hardware software technique high performance communication recently operating system programming system support exploit wideaddress architecture opal almost work ha actually carried terrific student ha supervised jointly hank levy john zahorjan lazowska mostly wear tie push paper rack frequent flier mile graduate student seem picked mb quicktime also host lot visitor surprising number funny nose lazowska member board director computing research association cra member include essentially graduate department industrial research laboratory field chair cra government affair committee serf national science foundation advisory committee computer information science engineering national research councils computer science telecommunication board member person technical advisory board microsoft research person national semiconductor computer science amp system academic advisory council board director data io corporation scientific advisory board cable amp howse venture cascadia fund belongs standing advisory committee department eec uc berkeley department computer science stanford university university virginia hong kong university science amp technology member acms turing award selection committee ha completed service person national research council panel reviewing multiagency high performance computing communication program brookssutherland committee ha recently served chair committee examiner graduate record examination board computer science test chair acm sigmetrics association computing machinerys special interest group concerned computer system performance chair acm software system award committee program chair th acm symposium operating system principle editor ieee transaction computer university washington addition serving chair department computer science amp engineering lazowska chair university advisory committee academic technology ha recently served member committee deanship college art science chair review committee phd program molecular biotechnology member performance review committee dean engineering wa selected deliver university washington annual faculty lecture lazowska fellow association computing machinery institute electrical electronics engineer seventeen phd student ms student completed degree working miscellaneous link integrated overview university washington department region also persuasion player version k intended local consumption impact research university information technology perspective new uw cse professional master program persuasion player top ten reason major cse uw k information eecse building project abbreviated cv computing research driving information technology information industry forward massygoldman report alleging cse phd overproduction reissued due flawed data median year phd new conference board study doctorate program think half century exponential progress information technology university washington annual faculty lecture drivers ed information highway university washington saturday seminar november testimony house appropriation committee concerning nsf april testimony house science committee concerning hpcc october vice president gore speech eniac th anniversary celebration february interesting home page sometimes use demo purpose ode iii executive vice president tallman trask iii departs duke university university california berkeley invents chinese cooking nathan myhrvold join ed lazowska uw cse faculty trip memory lane lazowskadowns family home page direction house shilshole aquatic club sac home page recentlydiscovered review nowthgrade son th grade poetry finger lazowska cswashingtonedu schedule information cuseeme office reflector home page http wwwcswashingtoneduhomeslazowska lazowska cswashingtonedu,1
http_^^www.cs.washington.edu^people^faculty^shaw.html,title alan shaw professor graduated bachelors degree engineering physic university toronto master mathematics stanford university phd computer science stanford addition faculty appointment university washington starting ha assistant professor computer science cornell university visiting professor fulbright research scholar university paris guest professor informatics eth zurich research associate stanford linear accelerator center system engineer ibm corporation current research interest realtime system software specification method professor shaw publication include textbook operating system book software engineering introductory computer science text edited book document preparation system ha served member acm editorial committee member computer science screening committee fulbright award associate editor journal realtime system associate editor ieee transaction software engineering among thing ha supervised many ms thesis project fifteen phd dissertation including acm distinguished dissertation half former phd student academic position half work living professor shaw hobby include good food trumpet hiking biking hobby tennis,1
http_^^www.cs.washington.edu^people^faculty^snyder.html,title lawrence snyder professor received bachelors degree university iowa mathematics economics received phd carnegie mellon university computer science wa visiting scholar university washington joined faculty permanently serving faculty yale purdue wa visiting scholar mit harvard professor snyder research ha ranged proof undecidability property program design development bit single chip cmos microprocessor quarter horse created configurable highly parallel chip architecture poker parallel programming environment coinventor chaotic routing following completion blue chip project principal investigator orca project nwlis professor snyder associate editor journal computer system science parallel system editor journal acm area editor ieee transaction parallel distributed system ha served national science foundation advisory committee division computer research participates numerous national advisory committee future research direction parallel computation computer science policy served acm distinguished doctoral dissertation award selection committee chairing wa program chair first symposium parallel algorithm architecture addition dozen student completed doctoral degree direction professor snyder ha guided numerous master senior project,1
http_^^www.cs.washington.edu^people^faculty^somani.html,arun somani arun somani professor professor electrical engineering earned msee phd degree electrical engineering mcgill university montreal canada respectively prior worked scientific officer govt india new delhi period designed developed antisubmarine warfare system indian navy professor somani research interest area fault tolerant computing interconnection network computer architecture parallel computer system parallel algorithm currently involved three major project high integrity system design addressing issue related cache memory design redundant computer system evaluation tool system ii congestion control fault tolerance broadband network iii development proteus architecture multiprocessor system automated classification object based generalized enhanced hypercube reconfigurable interconnection network exploring coarse grain parallelism like cook indian food hiking play bridge table tennis tennis information dpcnl proteus,1
http_^^www.cs.washington.edu^people^faculty^tanimoto.html,steven tanimoto home page steven tanimoto professor computer science engineering adjunct professor electrical engineering received ab degree harvard phd princeton joined university washington faculty two year teaching university connecticut wa visiting professor institut de programmation university parisvi france visiting scholar linköping university sweden since ha also served adjunct member department electrical engineering wa visiting scientist kobe university japan thinking machine corporation cambridge massachusetts linköping university sweden june june wa visiting scientist institut de research et denseignement superieur aux technique de lelectronique ireste university nantes france addition assisting various conference ha recently set home page imagecom conference devoted image processing communication conference take place bordeaux france may professor tanimoto research interest include computer analysis image particularly using parallel processor educational technology visual programming artificial intelligence currently directs nsfsponsored project mathematics experience image processing whose objective develop personal computer software motivates th grade student study mathematics ha written coauthored paper coedited book structured computer vision author textbook entitled element artificial intelligence introduction using lisp published common lisp edition accompanying software currently working book subject parallel computation image processing tanimoto organized ieee computer society international workshop visual language held seattle served general chair meeting bergen norway also served program chair international conference pattern recognition subconference parallel computation coprogram chair ieee computer society conference computer vision pattern recognition ha served program committee numerous conference image processing pattern recognition wa general chairman ieee computer society workshop computer architecture pattern analysis machine intelligence currently serf steering committee ieee symposium visual language ha served editorial board journal pattern recognition journal visual language computing cvgip image understanding served editorinchief ieee transaction pattern analysis machine intelligence addition researchrelated activity tanimoto served chair college engineering educational policy committee vice chair college council chair wa elected fellow ieee outside computer science steve tanimoto enjoys playing jazz classical piano music,1
http_^^www.cs.washington.edu^people^faculty^young.html,title paul young professor graduate antioch college received phd mit joined university washington seventeen year purdue university wa one early faculty member perhaps first computer science department united state ha also national science foundation postdoctoral fellow stanford served faculty reed college served briefly chairman computing information science department university new mexico ha twice taught visiting professor computer science division university california berkeley became associate dean research facility college engineering research interest theoretical computer science emphasis question computational complexity general theory algorithm connection mathematical logic author coauthor paper area coauthor graduate textbook general theory algorithm ha served three time program committee acm symposium theory computing ha served executive committee nominating committee acm special interest group theory computing sigact ha also chairman program committee ieee computer society annual symposium foundation computer science focs ha served vice chairman chairman computer societys technical committee mathematical foundation computing ha also served program committee chair program committee structural complexity theory conference served national science foundation advisory subcommittee computer science served chairman committee served chairman computing research association professor young ha served editorial board special issue information control annals history computing currently serf editorial board theoretical computer science notre dame journal formal logic journal computing system science eleven student completed doctoral dissertation professor young direction several gone postdoctoral work mit cornell university california berkeley eight currently hold faculty position variety university one ha chosen industrial employment professor young leather motorcycle jacket read p np rather mom,1
http_^^www.cs.washington.edu^people^faculty^zahorjan.html,title john zahorjan professor graduated brown university received phd university toronto received nsf presidential young investigator award primary research interest area scheduling parallel system runtime support parallel computation application support mobile computing one current focus scheduling policy support continuous medium application involving realtime audio video goal provide policy system interface allows application respond easily change system load active research topic include technique runtime parallelization code written sequential language support program exhibiting control data parallelism programming construct aid development application intended mobile computing platform dr zahorjan editorial board ieee transaction software engineering acm computing survey,1
http_^^www.cs.washington.edu^research^metip^metip.html,mathematics experience image processing metip mathematics experience image processing metip project director steven tanimoto department computer science amp engineering university washington box seattle wa usa major educational problem united state country student grade k lose interest mathematics science progress school student often complain mathematics difficult nt see much use past simple arithmetic response concern national council teacher mathematics ha identified number feature grade curriculum include order help motivate student stay interested favor conceptual learning rote operation emphasize practical us mathematics encourage discussion group learning encourage exploratory openended learning goal metip project use digital image processing help meet objective particular developed series application designed allow student manipulate digitized image choice material intended used enrichment activity rather part standard classroom curriculum teacher play various role activity example catalyze student learning leading discussion concept student explored computer metip project currently ha number program allow student explore mathematics image processing pixel calculator click order free copy today image warper click order free copy today transform programmer click order free copy today application developed primarily pentium based pcs running microsoft window one application pixel calculator also available apple macintosh volunteer k mathematics teacher participate testing experimental learning materials also exploring method track individual students overall progress transcript project currently designing recordkeeping framework facilitate storage personal academic information hard disk floppy owned student list people working metip project closely related project involved study multiplayer educational activity metip project working integrate use www activity idea described prospect direct use distributed image database educational image processing currently project collecting experience user xform image transformation software done something fun useful software please let u know putting current version documentation online link set little demonstration xform ha put together graduate student took seminar winter xform programming environment integrated subset common lisp offer technical essential new approach learning teaching computer programming fundamental attraction using approach student learn program computer pursuit creating neat visual effect digital image portraying people thing interest successfully installed software would like discus teaching programming way please contact u link related project listed metip supported part national science foundation grant number mdr bricker cswashingtonedu tanimoto cswashingtonedu last modified tuesday february,1
